내용,평점,공감수,작성일
서버를 확장하든가 뭔 스마트폰에 접속 대기시간이여 짬짬히할려고 스마트폰하는데 한번 접속하기가 어려워서야 원  이렇게 돈슨은 또 망트리 타는구나,1.0,1,2019-11-7
별0개는 못주네 1개 어쩔수없이 드립니다^^ 무과금유저는 퀘스트 일반몹 잡으려면 하루죙일 처야됌^^ 마리당1530초  장난하는건지 ,1.0,0,2019-11-7
넥슨타이틀만 들고나온 전형적인 오토 양산형게임 재미라도 있으면 모르겠는데 그저 자동길찾기 자동사냥퀘스트만 5시간동안 따라다님 5시간뿐만아니라 리뷰적는시간도 아까운게임,1.0,0,2019-11-7
덜떨어진 그래픽 까지야 300명레이드땜에 참을수있음 월 100정도 지르는 중과금유저인데 이건 과금요소가 너무많아서 손도안감 진짜 쓉노답... 모든게임 과금요소를 전부 짬뽕시킴,1.0,0,2019-11-8
V4는 휴대폰게임으로써 괜찮은 그래픽 스토리를 가지고 있다. 다만 물약이 엄청들거라는 단점이 있지만 가볍게 휴대폰으로 즐기기는 좋은겜이다,5.0,0,2019-11-7
간만에 헨폰 게임하는데 버튼이 너무 작아서 터치가 잘 안돼네요...나머지는 뭐 그런데로 조금더 해봐야할거 같네요.,3.0,0,2019-11-13
오랜만에 잼있는 rpg 게임이 나온것같습니다. 현재 잼있게 즐기고있는데 강화 홧률이 너무 극악인거 같아서 힘듭니다 ,4.0,1,2019-11-14
"그래픽, 적당한퀘스트, 게임용량에비해, 다른 게임에비해 렉이 거의없어 즐겁게 즐기고있어요,",5.0,1,2019-11-14
일단 쇼케이스에서도 말했듯이 소과금 무과금 유저도 플레이가 된다고 했는데말그대로네요다만 아쉬운점은 파티의 중요성이 없는듯 합니다 ,4.0,0,2019-11-13
소소하게 무과금으로 즐겨도 아직 할께 많아서 좋습니다 다만 채팅 관련 개선점 유저들간에 파티 관련 개선점 등 몇가지 개선만 진행하면 더욱 더 좋아질 것 같습니다,5.0,0,2019-11-13
채팅창 구분해서 볼수있으면 좋겠어요. 공속이 평타 공속만 적용되는건가? 스킬 쿨이 너무긴듯,3.0,0,2019-11-13
2일된 유저입니다 최근에 돈 버는데 눈먼게임보다 이 게임은 그런 느낌이 없어서 좋구요 게임 기본 구성도 탄탄합니다 이벤트로 뿌리는 보상도 짭짤하구요,5.0,0,2019-11-14
잼나네요.. 개인적으로 절전모드가 좀 덜 화려했으면해요.. 직장인이라 눈치가..,4.0,0,2019-11-13
사전 모집 쿠 폰받고 깔아봅니다. 요즘에는 다 비슷한 게임이라 별로 였는데 V4은 좀 특이하네요. 게임 성도 좋고 그래픽도 좋고.,5.0,0,2019-11-14
무과금 할만함 대신 컨트롤의 필요성을 못느낌 원거리 근거리 의미가 거의 없음 그래픽은 트레일러 영살 보고왔다면 다소 실망 할수도,4.0,0,2019-11-13
타격감 없고 달리는 모습이 다리만 왔다갔다 미끄러지는것 같고 기존 게임과 다른게 몬지 몰겠슴. 하던거 그냥 하셈.,1.0,1,2019-11-15
이번 그지같은 업데이후로 겜삭제합니다..딱 한달 천하네요 이런식의 업데이트..현질을 떠나 유저들은 정말 원치않아요.다음 겜제작할때 참고하시길..,1.0,4,2019-12-13
설치하고 겜시작전에 1.4기가 받으라고해서 받는중인데 30프로도못채우고 점점 퍼센트줄었다가 찼다가 무한반복중인데 왜이러는건가요? 점점줄다가 이젠마이너스라고뜨네요,3.0,1,2019-12-15
최적화중 로딩 이후 메인화면에서 무한팅김... 잘하다가 갑자기 색번짐 깨짐현상 생겨서 지우고 다시 깔앗는데 아... 겔락시 s7인데 잘하다가 재설치해도 안 넘어가네요 ,4.0,1,2019-12-31
타겜들 합친것같고 과금 합성 등 확률 뭐같음 그리고 타격감 레알 1도없음 그래도 넥슨치고 나름 노력하는게 보여서 3개줌,3.0,0,2020-1-22
구글계정연동으로 사용중이었는데 갑자기 접속이 안되요,3.0,0,2020-2-8
별 특색이 없는 게임 여타 중국 양산형 게임과 다를게 없네요 오히려 그래픽이나 모션은 더 떨어지고 캐릭터 디자인도 촌스럽고,1.0,0,2019-11-7
수동사냥이야 스킬이든 일반공격이든 눌러서 한다지만 자동사냥 진행시 스킬공격만하는건 멍때리고 쿨와야 스킬쓰고 잡으니 도감작할때 너무시간낭비,2.0,0,2019-11-7
타격감 실화냐  엄청나구만 이제리니지만 남았네 랙은 별로 안걸리더라 아 그리고 사운드도 찢어짐 준비 열심히 한거 맞죠? ,1.0,3,2019-11-7
무슨 접속할때마다 대기인원은 넘쳐나는데 계속 튕겨서 게임하기도 참 뭣같고 넥슨이 왜 돈슨이라 하는지 알만하고 이걸보고 또 답글은 안달거나 복붙하거나 그러겠지 변함이 없다 변함이 없어,1.0,0,2019-11-9
생동감 있는 그래픽 다양한 컨텐츠 보는 즐거움 하는 즐거움이 가득 하네요 아쉬운 점을 굳이 꼽자면 필보 젠 자리 찾기 넘 어렵고 필드에서 창고를 쓸수 없다는게 아쉽네요 앞으로 더 발전하는 V4가 되길 바랍니다,5.0,0,2019-11-10
정말 재미없습니다. 뭐..고렙은 아니지만 그래도 전체 순위 200위권 유지하면서 열겜했습니다. 그리고 느낀건...아 정말 재미없는 게임이다...라는겁니다.,2.0,0,2019-11-11
최적화 끝나고나면 서버선택도 뜨지도 않고 여정을준비중입니다 뜨고 걍 팅겨버리는데 왜이런거죠 걍 아예 되지를 않는데 왜그런겁니까 대체 ,1.0,0,2019-11-8
팅김의 무한 반복이었지만 겨우 사전캐릭명 선점한거 찾고 외형변경중인데 팅겼음....다시 겨우겨우 접속했는데 캐릭터 생성되어있고...이건 어찌해야함...외형 내가 원하는 스타일도 아닌데...,4.0,12,2019-11-7
이게 왜 성인겜? 노잼.... 너무 노잼이라서 30분하다 삭제함... 차라리 마비노기M이 더 재밌을듯..그리고 그래픽 눈아프게 구림.. 최상으로해도 구리다. 너무 깨지는대?,1.0,0,2019-11-9
타겜이랑 비교하면 그래픽은 좋은데 타격감이 좀 약한게 아쉽네요 그래도 액션캠 키고하면 커버 가능합니다 호불호가 많이 갈리는데 전 잼나게 하고있네요,5.0,0,2019-11-7
정식오픈이라고 해서 사전등록이나 받아두고 자려 했지만....구경도 못해봤네요  시작이 절반이라는데 일단 절반은 망한듯 합니다.,1.0,19,2019-11-7
게임 시작 후 정확히 7분만에 삭제.. 그래픽도 엉성하고 타격감도 없고.. 광고가 아까울 정도임,1.0,0,2019-11-9
리니지2 나오기전 과금 빨려고 만든게임이 아닌가 개인적으로 의심이 많이드네요 게임성 제로 내 개인시간이 너무 아깝다고 느낀 게임,1.0,0,2019-11-10
그래픽 얘기가 좀 많은거 같긴 한데 캐릭터 예뻐서 저는 만족스러워요  친구들이랑 같이 레벨업 경쟁하면서 재밌게 하고있네영 이벤트 좋은거 많이 열어주세요!,5.0,0,2019-11-7
무슨 말이 더 필요한가... 속상하다.. 내가 기대가 컸던건가... 몇달을 기다리고 게임을 지우는 시간은 30분이면 되더라.,1.0,0,2019-11-7
다른건 다둘째치고 그래픽이 별루임광고많이하길래 그래픽이나 타격감좋겠지 하고 기대했는데...너무구려........,1.0,1,2019-11-10
그레픽이나 모든면에서는 할만합니다 단지 과금유도가 심하므로 무과금유저들은 게임하지말라는식이라다소아쉬운면이 있긴합니다,2.0,0,2019-11-12
케나다라서 성인인증은 친구전호로받고 앱설치했는데 설치는됐는데 계속 여정준비중만뜨고 작동이안되요 외국에서는 사용할수없나요?,1.0,0,2019-11-11
검은사막이란게임을 오래했는데 다소비슷한 느낌이있었는데 요소요소 V4만의 게임 특징이잘녹아있어 재미있습니다,4.0,0,2019-11-13
생각보다 재밋어요  무과금으로 잼나게 하는중..근데 팢업화면으로 하면 튕기는게 아쉬워요,5.0,1,2019-11-13
넥슨이 만들었으니 일단 믿고 갑니다. 재밌당 첫 소감은 나름 만족스럽습니다. 시스템도 편하고  잘나와서 다행,5.0,1,2019-11-14
흔적 교환권 왜자꾸 거리가 멀어서 안된다는건지 수정부탁드립다.,5.0,0,2020-1-21
넥슨이 만든건데 평타는 치겠죠??? 난이도나 밸런스를 얼마나 잘 맞추느냐가 관건이 아닐까 합니다. 게임 자체의 재미는 최상급이라고 해도 손색이 없는 것 같아요...,5.0,1,2019-11-14
베터리가 빨리 사라지는 마법.. pc mmorpg같은 퀄리티와 스토리.. 큰회사답게 피드백이 빠르다!,5.0,0,2019-11-13
"즐겜 중인데, 가끔 몹이 강한 애들이 나옵니다. 그럴 때는 파밍을 좀만 하셔서 스탯 좋은 무기로 갈아 끼세요.",5.0,1,2019-11-14
게임을 가장한 도박 프로그램. 장비는 강화시 날아가고 아이템은 모두 극악의 뽑기 여러 게임의 최악만 골고루 짜집기한 최악의 도박 게임.,1.0,0,2019-11-13
완전 재밌게 하고 있습니다! 개선이 필요한 부분도 조금 있긴한데 일단은 믿고 플레이하고잇음. 생각보다 유저 의견 잘 받아주는듯,5.0,0,2019-11-15
이게 대작이라고....일주일 풀가동해보고 삭제합니다. 시대 덜떨어진 게임. 스킬딜 길어서 사냥 지루하고 액션모드 풀로해도 타격감 없고 보스시스템개짜증,1.0,0,2019-11-17
뭔가 좀 한가지씩 빠진것 같은 느낌이 있내요 설명이 잘 안되서 말씀을 못드리겠내요 전반적으로 신경을 많이 쓰셨내요 npc배치라든가 소소한것들이 편이성이 좋십니다 그럼 수고 하십시오 ^^/,5.0,0,2019-11-16
"마석?토벌,만 하루종일 돌려야하는 게임.. 월드보스? 1.2.3위만 혜택주는...소..무과금은 절대보상없는 월드보스? 컨텐츠가 지루하고,한정적... 60을 바라보며...넴드도 파템 극..드랍율.. 투엠..으로 이동..",1.0,0,2019-11-25
아니 이번 업뎃 이후 계속 팅김현상 생기더니 지우고 다시 다운받아서 실행하니 로비에서 팅김 벌써 3번이나 다운받았는데 무슨 업뎃하기전까지는 최적화 최고였는데 왜이러냐 이거 안고침? 진짜 짜증나네,1.0,1,2019-12-13
이번에 넥슨게임 좀 잘 뽑았다고 생각한다. 그래도 랭킹을 유지할려면 현질을 계속해줘야한다는 것 때문에 4점,4.0,0,2019-12-18
노트 4로 사용 잘하다 이번에 패치 하고 서는 게속 팅기더니..이젠 접속조차 않되네요..게임을 다시 지우고 깔아도요..오류 라고 게속뜨네요,2.0,4,2019-12-28
좀더잘되었으면한데 업데이트가 산으로가네요,3.0,0,2020-1-21
오지게발패치이고 건슬4온라인임 건슬 캐릭만상향오지게받고 모바일은 팅기기는기본임 피시겜되버림 죧망소통1도안하고 간담회에 뇌물쿠폰만뿌리고소통없음 + 비제이들말한마디에 패치방향이달라짐+템을사면 좀있다그템을똥값만들어버리는패치로 ex 이벤트몹 네임드몹에서 겨우먹어 현금가치약10만원대였던게 이벤트 끝나자마자다음패치가 네임드드랍율상향 결국엔 만원값어치도못하게됨 +작업장을안잡음 대놓고 현거래글 월드챗에써도 안잡음 소통1도없고 카페는 이슈를 이슈로막고 글삭하기바쁘고 추방하기바쁘고 활동정지시키기바쁨 팩트글남긴6개계정 전부다정지 혹은 추...,1.0,0,2020-1-23
모르겠다 이건 점검할수록 게임이 과금을유도하고 더 무과금은 접으란거지 그래서 난 오늘 71캐릭 캐삭핬다,1.0,0,2020-2-26
타격감 실화?? 무슨 허공에다 칼질하는줄 달리는것도 모션은 전속력인데 실제론 경보수준으로 움직이고 너무 좋아요 하하하흐...,1.0,3,2019-11-7
역대급 망겜 pvp 긴장감도 없고 신섭은 케릭생성도 안됨,1.0,1,2020-2-13
카메라 설정만 액션으로 해도 재밌어요 확률좀 심한거같긴하지만 일단 열신히하고 있으니 별다섯개요!차츰 개선해주리라 믿습니다!,5.0,0,2019-11-8
점점 플레이시간이 지날수록 재미있어지는 게임입니다. 무과금도 어렵지않게 중과금유저수준까지는 따라갈 수 있어요!,5.0,0,2019-11-11
와 렉이 전혀 없는것에 놀랐습니다 해상도 최상으로하니 그래픽 신세계네요 할것도 많고 액션감도 뛰어나고 모처럼 잼난게임 하고 있네요 계속 초심 유지하시길 바래요 잘만드셨어요,5.0,0,2019-11-8
안녕하십니까 다름아니라 선점 아뒤 생산이 왜 안되는거에요 캐릭 마다 선점 아뒤 다 쳐였는데 왜 안되냐고요 누가 써고 있다고하는데 빠른 답변 부탁해요 또 한가지 선점캐릭 이름 아닌 다른걸로 해도 보상 받을수 있는지 또한 다른누군가 쓴다면 그사럼한데 해택 가는지 알고십네요 빠른 답변 부족합니다,3.0,0,2019-11-7
타격감은 제로에 사전예약 쿠폰이 고작 물약? 지금까지 이런 사전예약 쿠폰은 처음이네요레벨 3까지 올리고 바로 삭제했어요,1.0,0,2019-11-8
"여기도 별점 테러 받으셨네 난 너무 만족스럽고 좋은데,, 다들 리니*랑 비교해서 너무 속상해요,, 근데 레벨 29에서 어떻게 렙업하죠 닥사하라는 건가요  40부터 퀘가 있던데 난감 ",5.0,0,2019-11-9
난 되게 기대하고 사전예약도 해놨지만 막상 나오고 보니 그냥 일반적인 방치겜이랑 다를게 없고 그래픽도 그저 그렇고 거의 모든게 기대 이하였다 아쉽다,1.0,1,2019-11-11
탈것 등록 해제하는것좀 만들어주세요 아니면 자동이동할때 탈것 타고 이동하는거 해제하는거 만들어주시거나... 발소리가 좋아서 그거 듣고싶어요,3.0,0,2019-11-7
게임을 해보니 너무 솔직히 다 좋은데 현질 컨텍츠가 너무 한것 같고 좀더 많이 이벤트나 접속으로 풀어 줬으면 합니다.,5.0,0,2019-11-13
나름 중독성 있음 하다보면 계속하게 됨 단 과금러를 이기긴 힘들듯 싶다 지금처럼만 가면 좋지만 아마 나중엔 결국 과금의 끝이 아닐까 싶다,4.0,1,2019-11-13
파티 컨텐츠가 마니 부족한거 같아요 .. 그점 빼고는 화면 시점 전환은 지루함은 덜어줄수있어서 좋네요..,5.0,1,2019-11-13
그냥 평범 하네요 적어도 오토체스보다는 발열이 덜하기는 하는데. 고질적 문제가 아직도 있는게 아쉽네요,3.0,0,2019-11-13
화려한 그래픽과 스킬액션....다양한 컨텐츠들이 핸드폰을 놓을수 없게하네요. 넘 재미납니다,5.0,0,2019-11-13
